data;vendas_previstas;forecast_horizon
2025-10-07;123652.21972704942;90
2025-10-08;172365.06337787764;90
2025-10-09;386962.73512220464;90
2025-10-10;234802.03290243502;90
2025-10-11;114806.18041371512;90
2025-10-12;33114.53095230916;90
2025-10-13;58476.91874236245;90
2025-10-14;165567.3208646458;90
2025-10-15;90557.87487306992;90
2025-10-16;121340.15522988897;90
2025-10-17;143034.3980543361;90
2025-10-18;42059.94570585697;90
2025-10-19;9330.004418537486;90
2025-10-20;129054.21998829352;90
2025-10-21;73386.1156051407;90
2025-10-22;299713.01271949656;90
2025-10-23;99972.97630490921;90
2025-10-24;92595.93960542032;90
2025-10-25;103207.80594992783;90
2025-10-26;7026.426336452718;90
2025-10-27;144752.09066260819;90
2025-10-28;213725.25689397173;90
2025-10-29;125888.08596591245;90
2025-10-30;74770.87209482504;90
2025-10-31;173079.1574314747;90
2025-11-01;115394.38644537135;90
2025-11-02;9252.315305572442;90
2025-11-03;106928.78626820276;90
2025-11-04;131455.98171180644;90
2025-11-05;159938.29027028056;90
2025-11-06;200375.83964909887;90
2025-11-07;145682.70161595443;90
2025-11-08;65046.139543423786;90
2025-11-09;18533.768515754276;90
2025-11-10;122918.96698261256;90
2025-11-11;101801.460626577;90
2025-11-12;336283.6820378133;90
2025-11-13;148561.44025416006;90
2025-11-14;177160.47907617572;90
2025-11-15;91114.43177601926;90
2025-11-16;33070.057512161904;90
2025-11-17;92492.68530074449;90
2025-11-18;320864.1891912512;90
2025-11-19;250174.19520552637;90
2025-11-20;179399.37220572308;90
2025-11-21;194096.41792351537;90
2025-11-22;102365.11627438324;90
2025-11-23;12922.13384963149;90
2025-11-24;88320.99737852348;90
2025-11-25;225855.4299324243;90
2025-11-26;183760.59235162515;90
2025-11-27;142526.79785649676;90
2025-11-28;142398.43805202885;90
2025-11-29;130237.36278933744;90
2025-11-30;28916.213720862885;90
2025-12-01;254847.15648845935;90
2025-12-02;141972.6939530339;90
2025-12-03;118838.92799795243;90
2025-12-04;240417.18381712778;90
2025-12-05;124402.8297101804;90
2025-12-06;97593.156003221;90
2025-12-07;23377.434428012344;90
2025-12-08;79511.53827211278;90
2025-12-09;81710.4836747749;90
2025-12-10;137333.9765468498;90
2025-12-11;165234.2358565067;90
2025-12-12;203497.06642818326;90
2025-12-13;56292.82880793964;90
2025-12-14;13116.748861702446;90
2025-12-15;189887.7850234515;90
2025-12-16;149009.2840474224;90
2025-12-17;299279.1622392603;90
2025-12-18;158192.52869403217;90
2025-12-19;363972.60550638137;90
2025-12-20;89103.84260841651;90
2025-12-21;11284.137212419038;90
2025-12-22;128696.24207693053;90
2025-12-23;197346.91715698663;90
2025-12-24;108887.92697464986;90
2025-12-25;158814.86268700002;90
2025-12-26;152144.54935702123;90
2025-12-27;236864.51043954684;90
2025-12-28;8628.15647648793;90
2025-12-29;149535.38364404754;90
2025-12-30;116120.04774701053;90
2025-12-31;191562.0514710372;90
2026-01-01;327325.30752412113;90
2026-01-02;250671.3476082772;90
2026-01-03;107329.98740520686;90
2026-01-04;16722.053670974437;90
