data;vendas_previstas;forecast_horizon
2025-10-08;527518.620367613;30
2025-10-09;519689.1240429728;30
2025-10-10;452187.1165397989;30
2025-10-11;504178.52887373895;30
2025-10-12;190155.47630417827;30
2025-10-13;434274.34259273415;30
2025-10-14;507536.93830327614;30
2025-10-15;480370.34505011386;30
2025-10-16;453425.1716266375;30
2025-10-17;505219.4174970585;30
2025-10-18;431312.2326954835;30
2025-10-19;166482.85646714267;30
2025-10-20;343097.210790063;30
2025-10-21;343270.4198067803;30
2025-10-22;393751.8875734831;30
2025-10-23;559526.986385739;30
2025-10-24;437875.7498936446;30
2025-10-25;413598.4103303886;30
2025-10-26;151005.7365262731;30
2025-10-27;418019.4493938504;30
2025-10-28;466581.0953610717;30
2025-10-29;648085.1085651944;30
2025-10-30;613354.152424812;30
2025-10-31;509845.6438583239;30
2025-11-01;500285.7468701735;30
2025-11-02;196527.6257676973;30
2025-11-03;395365.6244027614;30
2025-11-04;370327.1791335001;30
2025-11-05;537292.7754971961;30
2025-11-06;525600.9736282412;30
2025-10-08;527518.620367613;60
2025-10-09;519689.1240429728;60
2025-10-10;452187.1165397989;60
2025-10-11;504178.52887373895;60
2025-10-12;190155.47630417827;60
2025-10-13;434274.34259273415;60
2025-10-14;507536.93830327614;60
2025-10-15;480370.34505011386;60
2025-10-16;453425.1716266375;60
2025-10-17;505219.4174970585;60
2025-10-18;431312.2326954835;60
2025-10-19;166482.85646714267;60
2025-10-20;343097.210790063;60
2025-10-21;343270.4198067803;60
2025-10-22;393751.8875734831;60
2025-10-23;559526.986385739;60
2025-10-24;437875.7498936446;60
2025-10-25;413598.4103303886;60
2025-10-26;151005.7365262731;60
2025-10-27;418019.4493938504;60
2025-10-28;466581.0953610717;60
2025-10-29;648085.1085651944;60
2025-10-30;613354.152424812;60
2025-10-31;509845.6438583239;60
2025-11-01;500285.7468701735;60
2025-11-02;196527.6257676973;60
2025-11-03;395365.6244027614;60
2025-11-04;370327.1791335001;60
2025-11-05;537292.7754971961;60
2025-11-06;525600.9736282412;60
2025-11-07;553251.2492414278;60
2025-11-08;648324.1990667154;60
2025-11-09;210384.599259437;60
2025-11-10;561153.4259554009;60
2025-11-11;511479.8454382547;60
2025-11-12;681624.19406954;60
2025-11-13;664633.131663404;60
2025-11-14;646599.1070011478;60
2025-11-15;694795.2519390588;60
2025-11-16;216944.50602663905;60
2025-11-17;606059.0884241619;60
2025-11-18;509513.58999963873;60
2025-11-19;530431.0782133081;60
2025-11-20;498076.5467710304;60
2025-11-21;621024.8177457972;60
2025-11-22;631886.5595117077;60
2025-11-23;248187.3372750372;60
2025-11-24;444552.2682421026;60
2025-11-25;650806.416318976;60
2025-11-26;724845.0025354052;60
2025-11-27;712412.672872667;60
2025-11-28;846388.286750615;60
2025-11-29;722710.7765412311;60
2025-11-30;314116.5209406252;60
2025-12-01;639234.7592778173;60
2025-12-02;666049.504417116;60
2025-12-03;675370.6254495988;60
2025-12-04;709011.6692547367;60
2025-12-05;658235.1273632799;60
2025-12-06;796560.1108879861;60
2025-10-08;527518.620367613;90
2025-10-09;519689.1240429728;90
2025-10-10;452187.1165397989;90
2025-10-11;504178.52887373895;90
2025-10-12;190155.47630417827;90
2025-10-13;434274.34259273415;90
2025-10-14;507536.93830327614;90
2025-10-15;480370.34505011386;90
2025-10-16;453425.1716266375;90
2025-10-17;505219.4174970585;90
2025-10-18;431312.2326954835;90
2025-10-19;166482.85646714267;90
2025-10-20;343097.210790063;90
2025-10-21;343270.4198067803;90
2025-10-22;393751.8875734831;90
2025-10-23;559526.986385739;90
2025-10-24;437875.7498936446;90
2025-10-25;413598.4103303886;90
2025-10-26;151005.7365262731;90
2025-10-27;418019.4493938504;90
2025-10-28;466581.0953610717;90
2025-10-29;648085.1085651944;90
2025-10-30;613354.152424812;90
2025-10-31;509845.6438583239;90
2025-11-01;500285.7468701735;90
2025-11-02;196527.6257676973;90
2025-11-03;395365.6244027614;90
2025-11-04;370327.1791335001;90
2025-11-05;537292.7754971961;90
2025-11-06;525600.9736282412;90
2025-11-07;553251.2492414278;90
2025-11-08;648324.1990667154;90
2025-11-09;210384.599259437;90
2025-11-10;561153.4259554009;90
2025-11-11;511479.8454382547;90
2025-11-12;681624.19406954;90
2025-11-13;664633.131663404;90
2025-11-14;646599.1070011478;90
2025-11-15;694795.2519390588;90
2025-11-16;216944.50602663905;90
2025-11-17;606059.0884241619;90
2025-11-18;509513.58999963873;90
2025-11-19;530431.0782133081;90
2025-11-20;498076.5467710304;90
2025-11-21;621024.8177457972;90
2025-11-22;631886.5595117077;90
2025-11-23;248187.3372750372;90
2025-11-24;444552.2682421026;90
2025-11-25;650806.416318976;90
2025-11-26;724845.0025354052;90
2025-11-27;712412.672872667;90
2025-11-28;846388.286750615;90
2025-11-29;722710.7765412311;90
2025-11-30;314116.5209406252;90
2025-12-01;639234.7592778173;90
2025-12-02;666049.504417116;90
2025-12-03;675370.6254495988;90
2025-12-04;709011.6692547367;90
2025-12-05;658235.1273632799;90
2025-12-06;796560.1108879861;90
2025-12-07;238908.19284859503;90
2025-12-08;721486.7342714415;90
2025-12-09;744761.3164058079;90
2025-12-10;717904.2518634553;90
2025-12-11;757676.843155722;90
2025-12-12;855370.8146757345;90
2025-12-13;774143.2595570507;90
2025-12-14;294786.21774137125;90
2025-12-15;689433.7341114727;90
2025-12-16;610501.3325497922;90
2025-12-17;730046.2613263412;90
2025-12-18;643327.1705565652;90
2025-12-19;798970.0101602977;90
2025-12-20;487392.1157452258;90
2025-12-21;222621.175927389;90
2025-12-22;501166.7569410349;90
2025-12-23;594811.9287921499;90
